Player ID,Full Name,Position,Nationality,Birthday,Height(cm),Weight(kg)
1715,Lee Tomlin,Forward,England,12/01/1989,180cm,
1716,Yaya Touré,Midfielder,Cote D’Ivoire,13/05/1983,188cm,
1717,Richard Towell,Midfielder,Ireland,17/07/1991,173cm,
1718,Shilow Tracey,Midfielder,England,29/04/1998,179cm,
1719,Armand Traore,Defender,Senegal,08/10/1989,185cm,
1720,Rajiv van La Parra,Midfielder,Netherlands,04/06/1991,181cm,
1721,Luciano Vietto,Forward,Argentina,05/12/1993,174cm,
1722,Anton Walkes,Defender,England,08/02/1997,187cm,
1723,Dean Whitehead,Midfielder,England,12/01/1982,180cm,
1724,Ben Whitfield,Midfielder,England,28/02/1996,165cm,
1725,Rhoys Wiggins,Defender,Wales,04/11/1987,173cm,
1726,Cauley Woodrow,Forward,England,02/12/1994,184cm,
1727,Mauro Zárate,Forward,Argentina,18/03/1987,176cm,
1728,Michal Zyro,Forward,Poland,20/09/1992,187cm,
